time/s	Ewe/V	<I>/mA
09/03/2025 12:01:36.5804	9.3224096E-001	-4.320138217881313E-001
09/03/2025 12:01:36.6004	9.3125534E-001	-4.362114901240499E-001
09/03/2025 12:01:36.6204	9.3024236E-001	-4.381532242987305E-001
09/03/2025 12:01:36.6404	9.2924404E-001	-4.412755201467213E-001
09/03/2025 12:01:36.6604	9.2826372E-001	-4.442916021734069E-001
09/03/2025 12:01:36.6804	9.2725992E-001	-4.480608581410097E-001
09/03/2025 12:01:36.7004	9.2626309E-001	-4.495325449129748E-001
09/03/2025 12:01:36.7204	9.2524505E-001	-4.532651740850673E-001
09/03/2025 12:01:36.7404	9.2425370E-001	-4.558540634397001E-001
09/03/2025 12:01:36.7604	9.2325181E-001	-4.605728554435906E-001
09/03/2025 12:01:36.7804	9.2224383E-001	-4.618591563776118E-001
09/03/2025 12:01:36.8004	9.2126119E-001	-4.651903614867461E-001
09/03/2025 12:01:36.8204	9.2026490E-001	-4.685181931385554E-001
09/03/2025 12:01:36.8404	9.1924334E-001	-4.718100921406112E-001
09/03/2025 12:01:36.8604	9.1823995E-001	-4.768769619986406E-001
09/03/2025 12:01:36.8804	9.1724926E-001	-4.775400664139946E-001
09/03/2025 12:01:36.9004	9.1623741E-001	-4.818202687375663E-001
09/03/2025 12:01:36.9204	9.1523296E-001	-4.847864387556911E-001
09/03/2025 12:01:36.9404	9.1423714E-001	-4.867763366394975E-001
09/03/2025 12:01:36.9604	9.1324848E-001	-4.918750922402531E-001
09/03/2025 12:01:36.9804	9.1225022E-001	-4.930958807882355E-001
09/03/2025 12:01:37.0004	9.1124469E-001	-4.970715573160991E-001
09/03/2025 12:01:37.0204	9.1024262E-001	-5.009229846505656E-001
09/03/2025 12:01:37.0404	9.0925324E-001	-5.046070994705776E-001
09/03/2025 12:01:37.0604	9.0825516E-001	-5.062925866804999E-001
09/03/2025 12:01:37.0804	9.0725005E-001	-5.102250672255959E-001
09/03/2025 12:01:37.1004	9.0626574E-001	-5.133379520330976E-001
09/03/2025 12:01:37.1204	9.0524805E-001	-5.172326661025473E-001
09/03/2025 12:01:37.1404	9.0425473E-001	-5.208135190833763E-001
09/03/2025 12:01:37.1604	9.0325779E-001	-5.244256388913433E-001
09/03/2025 12:01:37.1804	9.0225577E-001	-5.262077215334617E-001
09/03/2025 12:01:37.2004	9.0126568E-001	-5.305200816752960E-001
09/03/2025 12:01:37.2204	9.0027457E-001	-5.331084158581978E-001
09/03/2025 12:01:37.2404	8.9927185E-001	-5.381185397402273E-001
09/03/2025 12:01:37.2604	8.9827180E-001	-5.409530588529190E-001
09/03/2025 12:01:37.2804	8.9726967E-001	-5.448870730275903E-001
09/03/2025 12:01:37.3004	8.9626229E-001	-5.487645349672272E-001
09/03/2025 12:01:37.3204	8.9526516E-001	-5.529697578814288E-001
09/03/2025 12:01:37.3404	8.9426762E-001	-5.565859877711379E-001
09/03/2025 12:01:37.3604	8.9327514E-001	-5.589511862749017E-001
09/03/2025 12:01:37.3804	8.9225131E-001	-5.630037794407033E-001
09/03/2025 12:01:37.4004	8.9126587E-001	-5.662292242050163E-001
09/03/2025 12:01:37.4204	8.9026850E-001	-5.712679021784837E-001
09/03/2025 12:01:37.4404	8.8927335E-001	-5.758020314905370E-001
09/03/2025 12:01:37.4604	8.8826120E-001	-5.779115180484951E-001
09/03/2025 12:01:37.4804	8.8726801E-001	-5.822285179876587E-001
09/03/2025 12:01:37.5004	8.8626498E-001	-5.850570547497913E-001
09/03/2025 12:01:37.5204	8.8526648E-001	-5.903139132488918E-001
09/03/2025 12:01:37.5404	8.8425642E-001	-5.930520698117707E-001
09/03/2025 12:01:37.5604	8.8325226E-001	-5.986722242604534E-001
09/03/2025 12:01:37.5804	8.8224530E-001	-6.020802332398789E-001
09/03/2025 12:01:37.6004	8.8125551E-001	-6.052569675569712E-001
09/03/2025 12:01:37.6204	8.8025922E-001	-6.086580139170890E-001
09/03/2025 12:01:37.6404	8.7925535E-001	-6.133248161834954E-001
09/03/2025 12:01:37.6604	8.7825519E-001	-6.175409412632371E-001
09/03/2025 12:01:37.6804	8.7726563E-001	-6.211714548990130E-001
09/03/2025 12:01:37.7004	8.7626827E-001	-6.249223222128206E-001
09/03/2025 12:01:37.7204	8.7525851E-001	-6.286200333076195E-001
09/03/2025 12:01:37.7404	8.7425816E-001	-6.336605035596401E-001
09/03/2025 12:01:37.7604	8.7325418E-001	-6.372984755370350E-001
09/03/2025 12:01:37.7804	8.7226790E-001	-6.413791383513150E-001
09/03/2025 12:01:37.8004	8.7125188E-001	-6.461685324708604E-001
09/03/2025 12:01:37.8204	8.7026256E-001	-6.497489906226566E-001
09/03/2025 12:01:37.8404	8.6924803E-001	-6.548359486688300E-001
09/03/2025 12:01:37.8604	8.6825776E-001	-6.579740854083660E-001
09/03/2025 12:01:37.8804	8.6725479E-001	-6.620903058081029E-001
09/03/2025 12:01:37.9004	8.6625576E-001	-6.661229530452832E-001
09/03/2025 12:01:37.9204	8.6526394E-001	-6.707453857072521E-001
09/03/2025 12:01:37.9404	8.6425877E-001	-6.740513495169571E-001
09/03/2025 12:01:37.9604	8.6326444E-001	-6.789033279961156E-001
09/03/2025 12:01:37.9804	8.6224324E-001	-6.832743689107392E-001
09/03/2025 12:01:38.0004	8.6126238E-001	-6.881032393624373E-001
09/03/2025 12:01:38.0204	8.6026061E-001	-6.914022935347415E-001
09/03/2025 12:01:38.0404	8.5928285E-001	-6.956916589082942E-001
09/03/2025 12:01:38.0604	8.5826343E-001	-7.002938431170231E-001
09/03/2025 12:01:38.0804	8.5727710E-001	-7.043870287016052E-001
09/03/2025 12:01:38.1004	8.5626447E-001	-7.084188414737564E-001
09/03/2025 12:01:38.1204	8.5527194E-001	-7.126155455803724E-001
09/03/2025 12:01:38.1404	8.5427117E-001	-7.164588932775757E-001
09/03/2025 12:01:38.1604	8.5327286E-001	-7.222124548732403E-001
09/03/2025 12:01:38.1804	8.5228580E-001	-7.253607529629381E-001
09/03/2025 12:01:38.2004	8.5127950E-001	-7.286594166006495E-001
09/03/2025 12:01:38.2204	8.5029906E-001	-7.347576570076226E-001
09/03/2025 12:01:38.2404	8.4925908E-001	-7.393721926232983E-001
09/03/2025 12:01:38.2604	8.4827119E-001	-7.435592977433543E-001
09/03/2025 12:01:38.2804	8.4726417E-001	-7.475747651834475E-001
09/03/2025 12:01:38.3004	8.4626812E-001	-7.518305036549746E-001
09/03/2025 12:01:38.3204	8.4525728E-001	-7.560732202190490E-001
09/03/2025 12:01:38.3404	8.4426409E-001	-7.596245024146295E-001
09/03/2025 12:01:38.3604	8.4326887E-001	-7.652101727306029E-001
09/03/2025 12:01:38.3804	8.4227669E-001	-7.683255720573152E-001
09/03/2025 12:01:38.4004	8.4126163E-001	-7.728444331118609E-001
09/03/2025 12:01:38.4204	8.4025276E-001	-7.779439541821658E-001
09/03/2025 12:01:38.4404	8.3926117E-001	-7.807993978365406E-001
09/03/2025 12:01:38.4604	8.3826870E-001	-7.853883747011423E-001
09/03/2025 12:01:38.4804	8.3725154E-001	-7.902225353755057E-001
09/03/2025 12:01:38.5004	8.3623958E-001	-7.945096042628084E-001
09/03/2025 12:01:38.5204	8.3526450E-001	-7.981295830880573E-001
09/03/2025 12:01:38.5404	8.3425730E-001	-8.023742359235060E-001
09/03/2025 12:01:38.5604	8.3325505E-001	-8.060702424392918E-001
09/03/2025 12:01:38.5804	8.3225811E-001	-8.101306300506810E-001
09/03/2025 12:01:38.6004	8.3125776E-001	-8.147951244997458E-001
09/03/2025 12:01:38.6204	8.3025402E-001	-8.182586293874481E-001
09/03/2025 12:01:38.6404	8.2928419E-001	-8.214892859363712E-001
09/03/2025 12:01:38.6604	8.2828242E-001	-8.269774238061567E-001
09/03/2025 12:01:38.6804	8.2726842E-001	-8.290251365655799E-001
09/03/2025 12:01:38.7004	8.2628262E-001	-8.338736038551549E-001
09/03/2025 12:01:38.7204	8.2526344E-001	-8.382483335315349E-001
09/03/2025 12:01:38.7404	8.2426792E-001	-8.416913193133135E-001
09/03/2025 12:01:38.7604	8.2326567E-001	-8.444965823760473E-001
09/03/2025 12:01:38.7804	8.2226956E-001	-8.478790898807329E-001
09/03/2025 12:01:38.8004	8.2127607E-001	-8.519298915958222E-001
09/03/2025 12:01:38.8204	8.2027537E-001	-8.559043948642078E-001
09/03/2025 12:01:38.8404	8.1927395E-001	-8.596817152057232E-001
09/03/2025 12:01:38.8604	8.1826943E-001	-8.623390891589198E-001
09/03/2025 12:01:38.8804	8.1726164E-001	-8.669062822850195E-001
09/03/2025 12:01:38.9004	8.1628138E-001	-8.692267030580974E-001
09/03/2025 12:01:38.9204	8.1528860E-001	-8.718249693305928E-001
09/03/2025 12:01:38.9404	8.1427950E-001	-8.757540841276423E-001
09/03/2025 12:01:38.9604	8.1329101E-001	-8.783110332054385E-001
09/03/2025 12:01:38.9804	8.1227654E-001	-8.821887884599420E-001
09/03/2025 12:01:39.0004	8.1128389E-001	-8.848301300571997E-001
09/03/2025 12:01:39.0204	8.1029165E-001	-8.875568335772357E-001
09/03/2025 12:01:39.0404	8.0929089E-001	-8.900833452223917E-001
09/03/2025 12:01:39.0604	8.0828351E-001	-8.935960642993415E-001
09/03/2025 12:01:39.0804	8.0729169E-001	-8.955171564076494E-001
09/03/2025 12:01:39.1004	8.0629224E-001	-8.991502829206457E-001
09/03/2025 12:01:39.1204	8.0528486E-001	-9.010817192805263E-001
09/03/2025 12:01:39.1404	8.0428541E-001	-9.034180757072212E-001
09/03/2025 12:01:39.1604	8.0328131E-001	-9.058826886531381E-001
09/03/2025 12:01:39.1804	8.0228484E-001	-9.076041041149026E-001
09/03/2025 12:01:39.2004	8.0128002E-001	-9.113589181150825E-001
09/03/2025 12:01:39.2204	8.0028373E-001	-9.115881655468741E-001
09/03/2025 12:01:39.2404	7.9928666E-001	-9.144478591883320E-001
09/03/2025 12:01:39.2604	7.9828948E-001	-9.156750184483826E-001
09/03/2025 12:01:39.2804	7.9728538E-001	-9.189334286169828E-001
09/03/2025 12:01:39.3004	7.9631388E-001	-9.192787514896006E-001
09/03/2025 12:01:39.3204	7.9527682E-001	-9.195863525900556E-001
09/03/2025 12:01:39.3404	7.9428601E-001	-9.231352998564617E-001
09/03/2025 12:01:39.3604	7.9329330E-001	-9.232327248901093E-001
09/03/2025 12:01:39.3804	7.9230189E-001	-9.248471088293506E-001
09/03/2025 12:01:39.4004	7.9127532E-001	-9.269925845890388E-001
09/03/2025 12:01:39.4204	7.9027790E-001	-9.270041433369975E-001
09/03/2025 12:01:39.4404	7.8926450E-001	-9.274651818494828E-001
09/03/2025 12:01:39.4604	7.8827727E-001	-9.285781789674523E-001
09/03/2025 12:01:39.4804	7.8728473E-001	-9.307797509762947E-001
09/03/2025 12:01:39.5004	7.8628999E-001	-9.308208125229527E-001
09/03/2025 12:01:39.5204	7.8528017E-001	-9.307356873630610E-001
09/03/2025 12:01:39.5404	7.8428239E-001	-9.308670254217226E-001
09/03/2025 12:01:39.5604	7.8327185E-001	-9.309090535777287E-001
09/03/2025 12:01:39.5804	7.8228235E-001	-9.309802796277751E-001
09/03/2025 12:01:39.6004	7.8128034E-001	-9.308545180699905E-001
09/03/2025 12:01:39.6204	7.8028876E-001	-9.308754849868492E-001
09/03/2025 12:01:39.6404	7.7927190E-001	-9.306553755369436E-001
09/03/2025 12:01:39.6604	7.7827513E-001	-9.306879138780957E-001
09/03/2025 12:01:39.6804	7.7727753E-001	-9.306866704072387E-001
09/03/2025 12:01:39.7004	7.7627599E-001	-9.304365290121890E-001
09/03/2025 12:01:39.7204	7.7527446E-001	-9.301883498620631E-001
09/03/2025 12:01:39.7404	7.7426940E-001	-9.297816180624063E-001
09/03/2025 12:01:39.7604	7.7326101E-001	-9.292357709879662E-001
09/03/2025 12:01:39.7804	7.7226233E-001	-9.287828046104121E-001
09/03/2025 12:01:39.8004	7.7126068E-001	-9.281970979645831E-001
09/03/2025 12:01:39.8204	7.7026826E-001	-9.275088712262605E-001
09/03/2025 12:01:39.8404	7.6925790E-001	-9.268655426179375E-001
09/03/2025 12:01:39.8604	7.6827389E-001	-9.259585367722636E-001
09/03/2025 12:01:39.8804	7.6726598E-001	-9.251745070537751E-001
09/03/2025 12:01:39.9004	7.6626837E-001	-9.241423721218256E-001
09/03/2025 12:01:39.9204	7.6526308E-001	-9.186629185246105E-001
09/03/2025 12:01:39.9404	7.6426226E-001	-9.166123777524451E-001
09/03/2025 12:01:39.9604	7.6327926E-001	-9.157976348263510E-001
09/03/2025 12:01:39.9804	7.6226419E-001	-9.091371790919842E-001
09/03/2025 12:01:40.0004	7.6126599E-001	-9.086091370942677E-001
09/03/2025 12:01:40.0204	7.6025796E-001	-9.079371494137582E-001
09/03/2025 12:01:40.0404	7.5926369E-001	-9.016428581542437E-001
09/03/2025 12:01:40.0604	7.5827473E-001	-9.001318209597613E-001
09/03/2025 12:01:40.0804	7.5728351E-001	-8.990178541797729E-001
09/03/2025 12:01:40.1004	7.5626856E-001	-8.922386056640059E-001
09/03/2025 12:01:40.1204	7.5527173E-001	-8.904555544981498E-001
09/03/2025 12:01:40.1404	7.5427431E-001	-8.846226884052157E-001
09/03/2025 12:01:40.1604	7.5327456E-001	-8.841232417875702E-001
09/03/2025 12:01:40.1804	7.5226802E-001	-8.790964009757651E-001
09/03/2025 12:01:40.2004	7.5129664E-001	-8.760634886825223E-001
09/03/2025 12:01:40.2204	7.5025976E-001	-8.719102958113751E-001
09/03/2025 12:01:40.2404	7.4926102E-001	-8.682394838478018E-001
09/03/2025 12:01:40.2604	7.4826789E-001	-8.653447788933075E-001
09/03/2025 12:01:40.2804	7.4725753E-001	-8.599122370489756E-001
09/03/2025 12:01:40.3004	7.4628079E-001	-8.557292576879245E-001
09/03/2025 12:01:40.3204	7.4526864E-001	-8.517765515587366E-001
09/03/2025 12:01:40.3404	7.4426842E-001	-8.461037108985074E-001
09/03/2025 12:01:40.3604	7.4326062E-001	-8.435788506952413E-001
09/03/2025 12:01:40.3804	7.4227029E-001	-8.363184554812797E-001
09/03/2025 12:01:40.4004	7.4128586E-001	-8.319081680642205E-001
09/03/2025 12:01:40.4204	7.4027491E-001	-8.280685497447786E-001
09/03/2025 12:01:40.4404	7.3927355E-001	-8.238103235554348E-001
09/03/2025 12:01:40.4604	7.3828208E-001	-8.191574682585054E-001
09/03/2025 12:01:40.4804	7.3725700E-001	-8.122204939006838E-001
09/03/2025 12:01:40.5004	7.3626328E-001	-8.093748222001720E-001
09/03/2025 12:01:40.5204	7.3526460E-001	-8.039488541997137E-001
09/03/2025 12:01:40.5404	7.3424852E-001	-7.980980270335223E-001
09/03/2025 12:01:40.5604	7.3325491E-001	-7.941983182811025E-001
09/03/2025 12:01:40.5804	7.3224616E-001	-7.877894992319234E-001
09/03/2025 12:01:40.6004	7.3126942E-001	-7.819233528441840E-001
09/03/2025 12:01:40.6204	7.3024791E-001	-7.781279299201245E-001
09/03/2025 12:01:40.6404	7.2925264E-001	-7.716525095618421E-001
09/03/2025 12:01:40.6604	7.2825569E-001	-7.645089619585985E-001
09/03/2025 12:01:40.6804	7.2726071E-001	-7.627834452109212E-001
09/03/2025 12:01:40.7004	7.2625494E-001	-7.554847056873966E-001
09/03/2025 12:01:40.7204	7.2525400E-001	-7.482886176763293E-001
09/03/2025 12:01:40.7404	7.2427464E-001	-7.450565931180257E-001
09/03/2025 12:01:40.7604	7.2325975E-001	-7.389143892667338E-001
09/03/2025 12:01:40.7804	7.2227257E-001	-7.319069249141545E-001
09/03/2025 12:01:40.8004	7.2125989E-001	-7.282419342340694E-001
09/03/2025 12:01:40.8204	7.2024798E-001	-7.234550667926669E-001
09/03/2025 12:01:40.8404	7.1925622E-001	-7.165461076527002E-001
09/03/2025 12:01:40.8604	7.1825224E-001	-7.090237238444352E-001
09/03/2025 12:01:40.8804	7.1722955E-001	-7.059463860156602E-001
09/03/2025 12:01:40.9004	7.1624535E-001	-6.993613100300209E-001
09/03/2025 12:01:40.9204	7.1525002E-001	-6.935245225516464E-001
09/03/2025 12:01:40.9404	7.1424901E-001	-6.881606514151697E-001
09/03/2025 12:01:40.9604	7.1325159E-001	-6.832027660889732E-001
09/03/2025 12:01:40.9804	7.1226043E-001	-6.758008625668739E-001
09/03/2025 12:01:41.0004	7.1125269E-001	-6.704217090995757E-001
09/03/2025 12:01:41.0204	7.1024162E-001	-6.665849800014652E-001
09/03/2025 12:01:41.0404	7.0925701E-001	-6.592663340787901E-001
09/03/2025 12:01:41.0604	7.0825505E-001	-6.527710189628895E-001
09/03/2025 12:01:41.0804	7.0726770E-001	-6.489911869478728E-001
09/03/2025 12:01:41.1004	7.0625776E-001	-6.433468243728093E-001
09/03/2025 12:01:41.1204	7.0526952E-001	-6.373432134278110E-001
09/03/2025 12:01:41.1404	7.0425045E-001	-6.326458342890753E-001
09/03/2025 12:01:41.1604	7.0325124E-001	-6.264990659223653E-001
09/03/2025 12:01:41.1804	7.0225585E-001	-6.196206429352351E-001
09/03/2025 12:01:41.2004	7.0127308E-001	-6.152104509787435E-001
09/03/2025 12:01:41.2204	7.0025766E-001	-6.111319652861986E-001
09/03/2025 12:01:41.2404	6.9926584E-001	-6.037990289947199E-001
09/03/2025 12:01:41.2604	6.9825596E-001	-5.998277288551126E-001
09/03/2025 12:01:41.2804	6.9727039E-001	-5.947806424875228E-001
09/03/2025 12:01:41.3004	6.9626260E-001	-5.872309289148285E-001
09/03/2025 12:01:41.3204	6.9525558E-001	-5.831094157054189E-001
09/03/2025 12:01:41.3404	6.9425929E-001	-5.785270568707741E-001
09/03/2025 12:01:41.3604	6.9325000E-001	-5.714117144234470E-001
09/03/2025 12:01:41.3804	6.9225705E-001	-5.671324948780221E-001
09/03/2025 12:01:41.4004	6.9125831E-001	-5.632190656227358E-001
09/03/2025 12:01:41.4204	6.9026130E-001	-5.571764000277524E-001
09/03/2025 12:01:41.4404	6.8924826E-001	-5.510764921911893E-001
09/03/2025 12:01:41.4604	6.8825608E-001	-5.471551365012073E-001
09/03/2025 12:01:41.4804	6.8726325E-001	-5.398919428181301E-001
09/03/2025 12:01:41.5004	6.8627024E-001	-5.385891853107330E-001
09/03/2025 12:01:41.5204	6.8525147E-001	-5.308778528124112E-001
09/03/2025 12:01:41.5404	6.8426210E-001	-5.253228930652973E-001
09/03/2025 12:01:41.5604	6.8325126E-001	-5.226465989835534E-001
09/03/2025 12:01:41.5804	6.8225622E-001	-5.154301297023061E-001
09/03/2025 12:01:41.6004	6.8125838E-001	-5.108791395711396E-001
09/03/2025 12:01:41.6204	6.8023926E-001	-5.069624673989077E-001
09/03/2025 12:01:41.6404	6.7924058E-001	-5.004187692991549E-001
09/03/2025 12:01:41.6604	6.7824960E-001	-4.985735591294027E-001
09/03/2025 12:01:41.6804	6.7725396E-001	-4.911104836501190E-001
09/03/2025 12:01:41.7004	6.7624247E-001	-4.876671151982409E-001
09/03/2025 12:01:41.7204	6.7524248E-001	-4.829498466828621E-001
09/03/2025 12:01:41.7404	6.7423755E-001	-4.758698030426676E-001
09/03/2025 12:01:41.7604	6.7325675E-001	-4.746340672330316E-001
09/03/2025 12:01:41.7804	6.7224497E-001	-4.669556130344663E-001
09/03/2025 12:01:41.8004	6.7124248E-001	-4.628038314791993E-001
09/03/2025 12:01:41.8204	6.7024195E-001	-4.590636949934481E-001
09/03/2025 12:01:41.8404	6.6924161E-001	-4.546143714752455E-001
09/03/2025 12:01:41.8604	6.6825384E-001	-4.504500470486352E-001
09/03/2025 12:01:41.8804	6.6724706E-001	-4.434289167790357E-001
09/03/2025 12:01:41.9004	6.6624373E-001	-4.418467259189729E-001
09/03/2025 12:01:41.9204	6.6525656E-001	-4.348089296577697E-001
09/03/2025 12:01:41.9404	6.6426075E-001	-4.313926741532552E-001
09/03/2025 12:01:41.9604	6.6325259E-001	-4.269605396677632E-001
09/03/2025 12:01:41.9804	6.6224778E-001	-4.226109578222434E-001
09/03/2025 12:01:42.0004	6.6125697E-001	-4.188031357350868E-001
09/03/2025 12:01:42.0204	6.6025752E-001	-4.136163963315385E-001
09/03/2025 12:01:42.0404	6.5926790E-001	-4.104377709380866E-001
09/03/2025 12:01:42.0604	6.5825349E-001	-4.034362068503246E-001
09/03/2025 12:01:42.0804	6.5724760E-001	-4.024233137412603E-001
09/03/2025 12:01:42.1004	6.5627098E-001	-3.959290618594307E-001
09/03/2025 12:01:42.1204	6.5525627E-001	-3.941909752061781E-001
09/03/2025 12:01:42.1404	6.5425259E-001	-3.868518963249183E-001
09/03/2025 12:01:42.1604	6.5324104E-001	-3.857831749806397E-001
09/03/2025 12:01:42.1804	6.5226811E-001	-3.789462704573623E-001
09/03/2025 12:01:42.2004	6.5126324E-001	-3.783052893252012E-001
09/03/2025 12:01:42.2204	6.5025353E-001	-3.708139175497420E-001
09/03/2025 12:01:42.2404	6.4926374E-001	-3.698471814342235E-001
09/03/2025 12:01:42.2604	6.4824522E-001	-3.630237544421104E-001
09/03/2025 12:01:42.2804	6.4725673E-001	-3.623524698325324E-001
09/03/2025 12:01:42.3004	6.4627427E-001	-3.553240403739943E-001
09/03/2025 12:01:42.3204	6.4525050E-001	-3.543549372762840E-001
09/03/2025 12:01:42.3404	6.4425194E-001	-3.479793797143609E-001
09/03/2025 12:01:42.3604	6.4326185E-001	-3.463766620390927E-001
09/03/2025 12:01:42.3804	6.4226860E-001	-3.420611688763735E-001
09/03/2025 12:01:42.4004	6.4125204E-001	-3.383361404089034E-001
09/03/2025 12:01:42.4204	6.4024889E-001	-3.329816947225472E-001
09/03/2025 12:01:42.4404	6.3927120E-001	-3.309206705178234E-001
09/03/2025 12:01:42.4604	6.3824350E-001	-3.296151452490843E-001
09/03/2025 12:01:42.4804	6.3724476E-001	-3.229276325243209E-001
09/03/2025 12:01:42.5004	6.3626540E-001	-3.222363390959799E-001
09/03/2025 12:01:42.5204	6.3525671E-001	-3.154092464182108E-001
09/03/2025 12:01:42.5404	6.3426614E-001	-3.147663288853240E-001
09/03/2025 12:01:42.5604	6.3325357E-001	-3.120390564306748E-001
09/03/2025 12:01:42.5804	6.3224363E-001	-3.068463693683343E-001
09/03/2025 12:01:42.6004	6.3126588E-001	-3.061912015028709E-001
09/03/2025 12:01:42.6204	6.3026148E-001	-3.012240557258736E-001
09/03/2025 12:01:42.6404	6.2926400E-001	-2.982504089725100E-001
09/03/2025 12:01:42.6604	6.2825620E-001	-2.957016877933514E-001
09/03/2025 12:01:42.6804	6.2724775E-001	-2.908743728573109E-001
09/03/2025 12:01:42.7004	6.2624449E-001	-2.903374071595146E-001
09/03/2025 12:01:42.7204	6.2524277E-001	-2.848543206798935E-001
09/03/2025 12:01:42.7404	6.2425351E-001	-2.829197839471611E-001
09/03/2025 12:01:42.7604	6.2325895E-001	-2.822298697299422E-001
09/03/2025 12:01:42.7804	6.2225163E-001	-2.773099481128152E-001
09/03/2025 12:01:42.8004	6.2124968E-001	-2.746901786886147E-001
09/03/2025 12:01:42.8204	6.2025523E-001	-2.740773260593407E-001
09/03/2025 12:01:42.8404	6.1925995E-001	-2.670371215273109E-001
09/03/2025 12:01:42.8604	6.1825871E-001	-2.669984204177229E-001
09/03/2025 12:01:42.8804	6.1726326E-001	-2.661371812120897E-001
09/03/2025 12:01:42.9004	6.1626774E-001	-2.618409660903516E-001
09/03/2025 12:01:42.9204	6.1524123E-001	-2.585459598081390E-001
09/03/2025 12:01:42.9404	6.1425650E-001	-2.580683815758671E-001
09/03/2025 12:01:42.9604	6.1324936E-001	-2.539430619217460E-001
09/03/2025 12:01:42.9804	6.1224580E-001	-2.506388727989455E-001
09/03/2025 12:01:43.0004	6.1125493E-001	-2.502791893202813E-001
09/03/2025 12:01:43.0204	6.1026710E-001	-2.474575645367910E-001
09/03/2025 12:01:43.0404	6.0925478E-001	-2.428520310204476E-001
09/03/2025 12:01:43.0604	6.0825521E-001	-2.427201098374394E-001
09/03/2025 12:01:43.0804	6.0725886E-001	-2.420070763651483E-001
09/03/2025 12:01:43.1004	6.0625088E-001	-2.392993774911796E-001
09/03/2025 12:01:43.1204	6.0524017E-001	-2.346560564797580E-001
09/03/2025 12:01:43.1404	6.0425150E-001	-2.342978906947080E-001
09/03/2025 12:01:43.1604	6.0326570E-001	-2.334874519146988E-001
09/03/2025 12:01:43.1804	6.0226136E-001	-2.274107067561184E-001
09/03/2025 12:01:43.2004	6.0126412E-001	-2.265526114756033E-001
09/03/2025 12:01:43.2204	6.0025269E-001	-2.261977405028617E-001
09/03/2025 12:01:43.2404	5.9925556E-001	-2.250070486528175E-001
09/03/2025 12:01:43.2604	5.9825480E-001	-2.187463429937551E-001
09/03/2025 12:01:43.2804	5.9724498E-001	-2.189903899820314E-001
09/03/2025 12:01:43.3004	5.9624892E-001	-2.185186146396316E-001
09/03/2025 12:01:43.3204	5.9524411E-001	-2.176434623801873E-001
09/03/2025 12:01:43.3404	5.9425879E-001	-2.111144152262971E-001
09/03/2025 12:01:43.3604	5.9325927E-001	-2.109556983406136E-001
09/03/2025 12:01:43.3804	5.9227061E-001	-2.105381251312792E-001
09/03/2025 12:01:43.4004	5.9125048E-001	-2.098549796501175E-001
09/03/2025 12:01:43.4204	5.9025079E-001	-2.071686356794078E-001
09/03/2025 12:01:43.4404	5.8924335E-001	-2.027026437636872E-001
09/03/2025 12:01:43.4604	5.8826900E-001	-2.027078975742258E-001
09/03/2025 12:01:43.4804	5.8725977E-001	-2.022026177081796E-001
09/03/2025 12:01:43.5004	5.8626145E-001	-2.014247168683343E-001
09/03/2025 12:01:43.5204	5.8524567E-001	-1.955023994022560E-001
09/03/2025 12:01:43.5404	5.8426338E-001	-1.948227469369554E-001
09/03/2025 12:01:43.5604	5.8327585E-001	-1.946949173903292E-001
09/03/2025 12:01:43.5804	5.8226079E-001	-1.941694454160617E-001
09/03/2025 12:01:43.6004	5.8125442E-001	-1.933071766850646E-001
09/03/2025 12:01:43.6204	5.8025712E-001	-1.868035340836889E-001
09/03/2025 12:01:43.6404	5.7924992E-001	-1.870890243573935E-001
09/03/2025 12:01:43.6604	5.7826674E-001	-1.869836641708380E-001
09/03/2025 12:01:43.6804	5.7726061E-001	-1.864161217429983E-001
09/03/2025 12:01:43.7004	5.7627934E-001	-1.856271495861515E-001
09/03/2025 12:01:43.7204	5.7525826E-001	-1.828801211797526E-001
09/03/2025 12:01:43.7404	5.7426012E-001	-1.784201683217868E-001
09/03/2025 12:01:43.7604	5.7326353E-001	-1.786977606437477E-001
09/03/2025 12:01:43.7804	5.7227081E-001	-1.784360004433734E-001
09/03/2025 12:01:43.8004	5.7126439E-001	-1.778493268648167E-001
09/03/2025 12:01:43.8204	5.7026702E-001	-1.770297597653949E-001
09/03/2025 12:01:43.8404	5.6926250E-001	-1.711440094643169E-001
09/03/2025 12:01:43.8604	5.6826723E-001	-1.707632339999279E-001
09/03/2025 12:01:43.8804	5.6726259E-001	-1.707489221072238E-001
09/03/2025 12:01:43.9004	5.6625187E-001	-1.705727597905526E-001
09/03/2025 12:01:43.9204	5.6525487E-001	-1.698627443725445E-001
09/03/2025 12:01:43.9404	5.6425405E-001	-1.690099644086631E-001
09/03/2025 12:01:43.9604	5.6326312E-001	-1.626251400448386E-001
09/03/2025 12:01:43.9804	5.6227058E-001	-1.628770258329384E-001
09/03/2025 12:01:44.0004	5.6127173E-001	-1.630745489900507E-001
09/03/2025 12:01:44.0204	5.6027770E-001	-1.627019805600857E-001
09/03/2025 12:01:44.0404	5.5926621E-001	-1.622075198425184E-001
09/03/2025 12:01:44.0604	5.5826968E-001	-1.614283460658039E-001
09/03/2025 12:01:44.0804	5.5725044E-001	-1.602720930758449E-001
09/03/2025 12:01:44.1004	5.5627298E-001	-1.544063132282130E-001
